ntraial move_ratio     potn
107352     0.5277  -4.054490

107460     0.3888  -4.070756

107568     0.4907  -4.029742

107676     0.5740  -3.977032

107784     0.3981  -4.037436

107892     0.5185  -4.010364

108000     0.4537  -4.006498

108108     0.5648  -4.000532

108216     0.4166  -3.997078

108324     0.5462  -3.975352

108432     0.4722  -3.992421

108540     0.6018  -4.028778

108648     0.4907  -4.077830

108756     0.5740  -4.072613

108864     0.4259  -3.990063

108972     0.5555  -4.096780

109080     0.4907  -4.125361

109188     0.5185  -4.108200

109296     0.5185  -3.956153

109404     0.5925  -3.937498

109512     0.4814  -3.919286

109620     0.4351  -3.987974

109728     0.5092  -4.053542

109836     0.4444  -3.989339

109944        0.5  -4.035593

110052     0.4814  -4.061057

110160     0.6481  -4.060189

110268     0.5740  -4.106675

110376     0.6018  -4.064504

110484     0.4444  -4.087142

110592     0.5370  -4.015508

110700     0.4814  -4.059818

110808     0.5462  -4.080894

110916     0.4907  -4.037068

111024     0.4444  -4.050059

111132        0.5  -4.026887

111240     0.4722  -3.912194

111348     0.5370  -3.966562

111456     0.4629  -3.928075

111564     0.4444  -3.916157

111672     0.5833  -3.883347

111780     0.4722  -3.840532

111888     0.5370  -3.909084

111996        0.5  -3.925369

112104     0.5277  -4.029885

112212     0.4629  -4.044766

112320     0.5925  -4.031032

112428     0.5185  -3.984369

112536     0.5277  -3.929666

112644     0.4629  -3.963498

112752     0.4537  -4.014661

112860     0.5370  -4.018505

112968     0.4259  -3.984015

113076     0.5833  -4.041839

113184     0.5370  -3.976817

113292     0.4907  -3.877510

113400     0.4722  -3.840493

113508        0.5  -3.866583

113616     0.5185  -3.901731

113724     0.4907  -3.922044

113832     0.5370  -3.908352

113940     0.5277  -3.916661

114048        0.5  -3.928753

114156     0.5370  -3.994495

114264     0.4537  -3.970656

114372     0.5092  -3.986956

114480     0.5185  -4.016477

114588     0.4629  -4.021843

114696     0.5092  -3.992532

114804     0.4444  -4.035550

114912     0.4907  -4.061722

115020     0.4907  -4.043990

115128     0.5185  -3.997231

115236     0.5555  -3.991239

115344     0.5648  -4.002365

115452     0.4722  -3.974493

115560     0.5277  -3.993768

115668     0.5740  -3.873454

115776     0.4444  -3.878331

115884     0.4074  -3.884705

115992     0.5555  -3.926644

116100     0.5462  -3.991459

116208     0.4537  -3.953654

116316     0.4907  -3.952752

116424     0.5277  -3.947012

116532     0.4814  -3.914839

116640     0.4351  -3.959921

116748        0.5  -3.925721

116856     0.4537  -3.966258

116964     0.5185  -3.973204

117072     0.5092  -3.957436

117180     0.5092  -3.951781

117288     0.5277  -3.878345

117396     0.5092  -3.816177

117504     0.6018  -3.912224

117612     0.5462  -3.947493

117720     0.5833  -3.992571

117828     0.4907  -3.979460

117936     0.5277  -3.995310

118044     0.4259  -4.042408

118152     0.4444  -3.962051

118260     0.5555  -3.977020

118368     0.5370  -3.893480

118476     0.5555  -3.894058

118584     0.4814  -3.863844

118692     0.4351  -3.889982

118800     0.5277  -3.907068

118908     0.5092  -3.926304

119016     0.4907  -3.792687

119124     0.5185  -3.845227

119232     0.6203  -3.906082

119340     0.4259  -3.836427

119448     0.4907  -3.831188

119556     0.5092  -3.785049

119664     0.4629  -3.910089

119772     0.5370  -3.836113

119880     0.4814  -3.842286

119988     0.4444  -3.970815

120096     0.5833  -3.927048

120204     0.5833  -3.930121

120312     0.5277  -3.939311

120420     0.5092  -3.929907

120528     0.5092  -3.994872

120636     0.5092  -4.044069

120744     0.4814  -3.969641

120852     0.5092  -3.952467

120960     0.5925  -3.920873

121068     0.4074  -3.996374

121176     0.5185  -4.061430

121284     0.5462  -3.975702

121392     0.5462  -3.911494

121500     0.4907  -3.966684

121608     0.4537  -3.945834

121716     0.5185  -3.899651

121824     0.4537  -3.949157

121932     0.4814  -4.003060

122040     0.4444  -3.951365

122148     0.5648  -3.916295

122256     0.4907  -3.846847

122364     0.4444  -3.874840

122472     0.5092  -3.815856

122580     0.5277  -3.951231

122688     0.5740  -3.983986

122796     0.4814  -3.946895

122904     0.4537  -3.971420

123012     0.4537  -4.048560

123120     0.4629  -3.980955

123228     0.4907  -4.002156

123336        0.5  -3.946414

123444     0.5185  -3.934645

123552     0.4722  -3.970208

123660     0.5740  -3.859869

123768     0.4537  -3.880036

123876     0.4722  -3.921038

123984     0.5277  -4.003068

124092     0.4074  -3.940311

124200     0.4166  -3.922793

124308     0.5185  -3.912786

124416        0.5  -3.888867

124524        0.5  -3.935865

124632     0.4722  -3.881546

124740     0.5833  -3.864061

124848     0.5370  -3.893524

124956     0.5370  -3.941789

125064     0.4722  -3.939877

125172     0.5370  -3.922617

125280     0.5092  -3.920146

125388     0.4629  -3.962913

125496     0.4351  -4.044760

125604     0.5648  -3.981371

125712     0.4907  -3.978828

125820     0.5185  -4.007679

125928     0.5092  -4.016920

126036     0.4444  -3.932078

126144     0.6111  -3.908232

126252     0.4537  -3.829392

126360     0.4907  -3.858186

126468     0.5462  -3.886527

126576     0.5277  -3.774339

126684     0.5185  -3.777511

126792     0.4814  -3.884695

126900     0.4166  -3.922085

127008        0.5  -3.976507

127116     0.5092  -3.960080

127224     0.5370  -3.938544

127332     0.5462  -4.022263

127440     0.5462  -3.983710

127548        0.5  -3.983435

127656     0.4814  -4.029643

127764        0.5  -3.982565

127872     0.5092  -3.931126

127980     0.5185  -3.951009

128088     0.5833  -3.938358

128196     0.4537  -3.924836

128304     0.5277  -3.929728

128412     0.4814  -3.966160

128520     0.5648  -3.937233

128628     0.5370  -3.957521

128736     0.5185  -3.996962

128844     0.4814  -3.966018

128952     0.4444  -4.009717

129060        0.5  -3.965396

129168        0.5  -3.889179

129276        0.5  -3.895247

129384     0.5370  -3.958231

129492     0.4814  -3.893735

129600     0.4074  -3.934057

129708     0.5370  -3.875491

129816     0.4814  -3.839754

129924     0.4722  -3.864302

130032     0.5277  -3.999764

130140     0.4629  -3.945165

130248     0.5185  -3.878236

130356     0.5370  -3.848928

130464     0.5740  -3.851865

130572     0.4444  -3.882503

130680     0.5370  -3.889705

130788     0.5370  -3.889384

130896     0.5740  -3.796949

131004     0.3518  -3.842432

131112     0.5370  -3.894773

131220     0.5277  -3.846684

131328     0.5092  -3.830919

131436     0.5185  -3.836181

131544     0.5555  -3.852081

131652     0.4907  -3.917176

131760     0.4907  -3.966308

131868     0.5555  -3.945023

131976     0.4166  -3.954986

132084     0.5370  -3.889431

132192     0.4722  -3.820884

132300     0.5185  -3.839854

132408     0.5370  -3.788056

132516     0.5555  -3.830721

132624     0.5370  -3.805137

132732     0.3981  -3.837537

132840     0.4907  -3.818976

132948     0.5092  -3.877909

133056        0.5  -3.829062

133164     0.4259  -3.811029

133272     0.5740  -3.894262

133380     0.5185  -3.927271

133488     0.5648  -3.901125

133596     0.4259  -3.966091

133704        0.5  -3.985187

133812     0.5740  -3.913784

133920     0.4722  -3.762376

134028     0.5370  -3.824462

134136     0.4537  -3.871487

134244     0.4907  -3.967359

134352     0.4351  -4.088399

134460     0.4629  -4.001664

134568     0.4907  -3.924236

134676     0.5462  -3.854103

134784        0.5  -3.935919

134892     0.5648  -3.886827

135000     0.5462  -3.956571

135108        0.5  -3.904388

135216     0.4814  -3.836602

135324     0.4722  -3.789983

135432     0.4259  -3.756221

135540     0.4722  -3.898266

135648     0.4722  -3.932953

135756     0.5555  -3.864299

135864     0.5092  -3.804888

135972     0.4907  -3.833264

136080     0.5370  -3.827763

136188     0.4814  -3.844544

136296     0.4537  -3.947917

136404     0.4629  -3.981666

136512     0.4537  -3.983737

136620     0.3888  -3.974198

136728     0.5555  -3.880134

136836     0.4537  -3.926367

136944     0.5092  -3.928870

137052     0.5555  -3.838195

137160     0.4537  -3.897353

137268     0.4814  -3.860913

137376     0.4259  -3.893759

137484        0.5  -3.871173

137592     0.4351  -3.847495

137700     0.5092  -3.821077

137808     0.4166  -3.861557

137916     0.5648  -3.852928

138024     0.5462  -3.857587

138132        0.5  -3.842615

138240        0.5  -3.889743

138348     0.5185  -3.966139

138456     0.4537  -3.984519

138564        0.5  -3.926477

138672     0.4722  -3.935724

138780     0.4722  -3.932515

138888        0.5  -4.004719

138996     0.5648  -3.987666

139104     0.5370  -3.975636

139212     0.4907  -4.033144

139320     0.4259  -4.040497

139428     0.4722  -4.059658

139536     0.5925  -3.966765

139644     0.4907  -3.944098

139752        0.5  -3.920948

139860     0.4907  -3.894091

139968     0.4444  -3.895041

140076     0.5462  -3.919237

140184     0.4907  -3.983486

140292     0.4629  -3.924913

140400     0.4814  -3.914317

140508     0.5277  -3.938371

140616     0.5370  -4.033084

140724     0.5555  -4.035527

140832     0.5092  -3.984416

140940     0.5277  -3.990129

141048     0.4259  -3.962436

141156     0.5185  -4.049215

141264     0.4907  -4.043184

141372     0.4907  -4.072940

141480     0.4907  -4.017290

141588     0.4444  -3.998862

141696     0.5092  -4.037972

141804     0.4259  -4.022017

141912     0.5462  -4.017257

142020     0.5833  -3.907273

142128     0.4907  -3.789460

142236     0.4907  -3.810809

142344     0.4444  -3.849282

142452     0.6018  -3.889906

142560     0.5370  -3.883401

142668        0.5  -3.884118

142776     0.5370  -3.899108

142884     0.5648  -3.901624

142992        0.5  -3.956458

143100     0.4537  -3.938087

143208     0.4537  -3.927877

143316        0.5  -3.958880

143424     0.5092  -3.939578

143532     0.4259  -3.952756

143640     0.5925  -3.943461

143748     0.5648  -3.880188

143856     0.4629  -3.903934

143964     0.5370  -3.870778

144072        0.5  -3.843183

144180     0.4814  -3.885326

144288     0.5277  -3.821867

144396     0.4166  -3.887522

144504     0.4907  -3.892853

144612     0.5185  -3.894288

144720     0.5092  -3.935598

144828     0.5370  -3.925145

144936     0.4814  -3.930228

145044     0.5648  -3.897651

145152     0.5648  -3.994756

145260     0.4444  -3.955201

145368     0.5185  -3.906474

145476     0.4629  -3.931951

145584     0.4907  -3.941642

145692     0.3518  -3.909256

145800     0.4629  -3.858834

145908     0.4907  -3.964231

146016     0.4537  -3.902091

146124     0.4907  -3.976981

146232     0.4814  -3.992822

146340     0.5092  -3.951695

146448     0.5185  -4.010881

146556        0.5  -3.986003

146664     0.5185  -4.016040

146772     0.4444  -3.996403

146880     0.4722  -4.019544

146988     0.4629  -4.010292

147096     0.4907  -3.975734

147204     0.4629  -4.012241

147312     0.5648  -3.944581

147420     0.5370  -3.982532

147528     0.4537  -4.006311

147636     0.5277  -4.013371

147744     0.4722  -4.042526

147852     0.4814  -4.056315

147960     0.5555  -4.063641

148068     0.4537  -4.063042

148176     0.5370  -4.048577

148284     0.5185  -3.994745

148392     0.6111  -4.099796

148500     0.5462  -4.046955

148608     0.4166  -4.043685

148716     0.3518  -4.049652

148824     0.4166  -4.062738

148932     0.5092  -4.081180

149040        0.5  -4.053120

149148     0.4722  -4.018214

149256     0.5370  -3.916171

149364        0.5  -3.919693

149472     0.5462  -3.962657

149580     0.5185  -4.002044

149688     0.5555  -4.023086

149796     0.5092  -4.000269

149904     0.5555  -3.976051

150012     0.4444  -3.939166

150120     0.4351  -3.929117

150228     0.6203  -4.022295

150336     0.5092  -3.969755

150444     0.5740  -4.032977

150552        0.5  -4.010606

150660     0.3981  -4.004394

150768        0.5  -3.935300

150876     0.4537  -3.869869

150984     0.5555  -3.914168

151092     0.5555  -3.877991

151200     0.5277  -3.853392

151308     0.4074  -3.892857

151416     0.4814  -3.927378

151524     0.4444  -3.877830

151632     0.4907  -3.918321

151740     0.4907  -3.926947

151848     0.5925  -3.885480

151956     0.5370  -3.949252

152064     0.5277  -3.987595

152172     0.4907  -3.924487

152280     0.5277  -3.920304

152388     0.4629  -3.890776

152496     0.4444  -3.839676

152604     0.6296  -3.857664

152712     0.5462  -3.785915

152820     0.4722  -3.807630

152928        0.5  -3.862859

153036     0.6018  -3.896229

153144     0.4814  -3.975448

153252     0.4814  -3.963734

153360     0.4814  -3.961184

153468     0.4814  -3.946234

153576     0.5277  -3.934116

153684     0.5185  -3.996148

153792     0.5370  -4.009969

153900     0.5092  -3.973896

154008     0.4166  -3.880048

154116     0.4722  -3.927918

154224        0.5  -3.957380

154332     0.5462  -4.034520

154440     0.4259  -3.922249

154548     0.4722  -3.970022

154656     0.5277  -4.003280

154764     0.4722  -3.962345

154872     0.5462  -3.863839

154980     0.5092  -3.832581

155088     0.5833  -3.947826

155196     0.5370  -3.970643

155304     0.5370  -3.901432
